batch_id,customer_id,ingestion_timestamp,order_id,order_status,order_timestamp,payment_mode,source_file,staff_id,store_id,order_sk,reject_reason,quarantine_at,order_date,order_hour,order_month,order_day,order_weekday,week_of_year,quarter,financial_year,peak_hour_flag,weekend_flag,meal_period,silver_processed_at
20260603,C0356,2026-06-03T17:39:02.237833,O00042,Completed,2026-06-03T19:03:27.484Z,UPI,orders_S004_20260603.json,ST009,S004,S004_O00042,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0027,2026-06-03T17:39:02.237833,O00044,Completed,2026-06-03T21:08:43.484Z,UPI,orders_S004_20260603.json,ST011,S004,S004_O00044,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0009,2026-06-03T17:39:02.237833,O00045,Completed,2026-06-03T19:58:29.484Z,UPI,orders_S004_20260603.json,ST014,S004,S004_O00045,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0046,2026-06-03T17:39:02.237833,O00046,Completed,2026-06-03T18:58:06.484Z,UPI,orders_S004_20260603.json,ST015,S004,S004_O00046,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0094,2026-06-03T17:39:02.237833,O00047,Completed,2026-06-03T20:53:03.484Z,Card,orders_S004_20260603.json,ST004,S004,S004_O00047,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0184,2026-06-03T17:39:02.237833,O00049,Completed,2026-06-03T20:12:27.484Z,Cash,orders_S004_20260603.json,ST014,S004,S004_O00049,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0055,2026-06-03T17:39:02.237833,O00050,Completed,2026-06-03T19:20:45.484Z,UPI,orders_S004_20260603.json,ST003,S004,S004_O00050,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0071,2026-06-03T17:39:02.237833,O00051,Completed,2026-06-03T21:45:53.484Z,UPI,orders_S004_20260603.json,ST011,S004,S004_O00051,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0152,2026-06-03T17:39:02.237833,O00052,Completed,2026-06-03T18:29:49.484Z,UPI,orders_S004_20260603.json,ST005,S004,S004_O00052,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0083,2026-06-03T17:39:02.237833,O00054,Completed,2026-06-03T20:26:51.484Z,UPI,orders_S004_20260603.json,ST003,S004,S004_O00054,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0251,2026-06-03T17:39:02.237833,O00055,Completed,2026-06-03T19:21:12.484Z,UPI,orders_S004_20260603.json,ST015,S004,S004_O00055,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0141,2026-06-03T17:39:02.237833,O00056,Completed,2026-06-03T21:45:51.484Z,UPI,orders_S004_20260603.json,ST008,S004,S004_O00056,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0118,2026-06-03T17:39:02.237833,O00058,Completed,2026-06-03T19:02:24.484Z,UPI,orders_S004_20260603.json,ST001,S004,S004_O00058,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0420,2026-06-03T17:39:02.237833,O00059,Completed,2026-06-03T20:08:37.484Z,Cash,orders_S004_20260603.json,ST002,S004,S004_O00059,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0020,2026-06-03T17:39:02.237833,O00060,Completed,2026-06-03T18:17:52.484Z,Card,orders_S004_20260603.json,ST007,S004,S004_O00060,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0047,2026-06-03T17:39:02.237833,O00061,Completed,2026-06-03T17:55:21.484Z,Cash,orders_S004_20260603.json,ST013,S004,S004_O00061,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0344,2026-06-03T17:39:02.237833,O00062,Completed,2026-06-03T20:17:36.484Z,Crypto,orders_S004_20260603.json,ST008,S004,S004_O00062,INVALID_PAYMENT_MODE: Crypto,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0047,2026-06-03T17:39:02.237833,O00063,Completed,2026-06-03T20:12:08.484Z,UPI,orders_S004_20260603.json,ST005,S004,S004_O00063,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0264,2026-06-03T17:39:02.237833,O00064,Completed,2026-06-03T20:59:02.484Z,UPI,orders_S004_20260603.json,ST004,S004,S004_O00064,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0272,2026-06-03T17:39:02.237833,O00066,Completed,2026-06-03T20:49:02.484Z,Cash,orders_S004_20260603.json,ST014,S004,S004_O00066,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0335,2026-06-03T17:39:02.237833,O00067,Completed,2026-06-03T18:19:29.484Z,Cash,orders_S004_20260603.json,ST007,S004,S004_O00067,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0011,2026-06-03T17:39:02.237833,O00068,Completed,2026-06-03T20:58:39.484Z,Cash,orders_S004_20260603.json,ST007,S004,S004_O00068,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0274,2026-06-03T17:39:02.237833,O00069,Completed,2026-06-03T18:29:24.484Z,UPI,orders_S004_20260603.json,ST008,S004,S004_O00069,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0003,2026-06-03T17:39:02.237833,O00070,Completed,2026-06-03T19:12:27.484Z,UPI,orders_S004_20260603.json,ST010,S004,S004_O00070,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0012,2026-06-03T17:39:02.237833,O00071,Completed,2026-06-03T19:39:15.484Z,UPI,orders_S004_20260603.json,ST001,S004,S004_O00071,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0017,2026-06-03T17:39:02.237833,O00072,Completed,2026-06-03T21:22:46.484Z,UPI,orders_S004_20260603.json,ST011,S004,S004_O00072,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0250,2026-06-03T17:39:02.237833,O00074,Completed,2026-06-03T19:20:40.484Z,Cash,orders_S004_20260603.json,ST010,S004,S004_O00074,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0196,2026-06-03T17:39:02.237833,O00075,Completed,2026-06-03T17:54:19.484Z,UPI,orders_S004_20260603.json,ST015,S004,S004_O00075,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0166,2026-06-03T17:39:02.237833,O00076,Completed,2026-06-03T20:09:08.484Z,UPI,orders_S004_20260603.json,ST008,S004,S004_O00076,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0346,2026-06-03T17:39:02.237833,O00077,Completed,2026-06-03T19:47:36.484Z,Card,orders_S004_20260603.json,ST008,S004,S004_O00077,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0228,2026-06-03T17:39:02.237833,O00078,Completed,2026-06-03T20:53:49.484Z,Cash,orders_S004_20260603.json,ST014,S004,S004_O00078,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0412,2026-06-03T17:39:02.237833,O00079,Completed,2026-06-03T21:44:53.484Z,UPI,orders_S004_20260603.json,ST004,S004,S004_O00079,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0023,2026-06-03T17:39:02.237833,O00082,Completed,2026-06-03T20:02:24.484Z,Cash,orders_S004_20260603.json,ST004,S004,S004_O00082,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0390,2026-06-03T17:39:02.237833,O00083,Completed,2026-06-03T20:50:15.484Z,UPI,orders_S004_20260603.json,ST005,S004,S004_O00083,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0057,2026-06-03T17:39:02.237833,O00086,Completed,2026-06-03T18:37:57.484Z,Card,orders_S004_20260603.json,ST012,S004,S004_O00086,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0345,2026-06-03T17:39:02.237833,O00087,Completed,2026-06-03T17:59:58.484Z,UPI,orders_S004_20260603.json,ST008,S004,S004_O00087,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0347,2026-06-03T17:39:02.237833,O00089,Completed,2026-06-03T17:43:40.484Z,Card,orders_S004_20260603.json,ST015,S004,S004_O00089,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0334,2026-06-03T17:39:02.237833,O00090,Completed,2026-06-03T19:22:36.484Z,UPI,orders_S004_20260603.json,ST009,S004,S004_O00090,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0025,2026-06-03T17:39:02.237833,O00092,Completed,2026-06-03T20:11:48.484Z,UPI,orders_S004_20260603.json,ST003,S004,S004_O00092,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0315,2026-06-03T17:39:02.237833,O00093,Completed,2026-06-03T21:58:00.484Z,Card,orders_S004_20260603.json,ST013,S004,S004_O00093,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0278,2026-06-03T17:39:02.237833,O00095,Completed,2026-06-03T19:42:56.484Z,Cash,orders_S004_20260603.json,ST006,S004,S004_O00095,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0045,2026-06-03T17:39:02.237833,O00097,Completed,2026-06-03T19:04:11.484Z,Cash,orders_S004_20260603.json,ST007,S004,S004_O00097,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0254,2026-06-03T17:39:02.237833,O00098,Completed,2026-06-03T17:46:00.484Z,Card,orders_S004_20260603.json,ST007,S004,S004_O00098,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0069,2026-06-03T17:39:02.237833,O00099,Completed,2026-06-03T19:18:12.484Z,UPI,orders_S004_20260603.json,ST003,S004,S004_O00099,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0303,2026-06-03T17:39:02.237833,O00101,Completed,2026-06-03T21:40:55.484Z,Card,orders_S004_20260603.json,ST001,S004,S004_O00101,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0053,2026-06-03T17:39:02.237833,O00103,Completed,2026-06-03T19:16:38.484Z,Card,orders_S004_20260603.json,ST011,S004,S004_O00103,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0262,2026-06-03T17:39:02.237833,O00104,Completed,2026-06-03T20:09:05.484Z,Cash,orders_S004_20260603.json,ST006,S004,S004_O00104,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0271,2026-06-03T17:39:02.237833,O00105,Completed,2026-06-03T18:09:40.484Z,Cash,orders_S004_20260603.json,ST003,S004,S004_O00105,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0380,2026-06-03T17:39:02.237833,O00106,Completed,2026-06-03T19:57:54.484Z,Card,orders_S004_20260603.json,ST013,S004,S004_O00106,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0015,2026-06-03T17:39:02.237833,O00107,Completed,2026-06-03T19:20:28.484Z,UPI,orders_S004_20260603.json,ST008,S004,S004_O00107,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0101,2026-06-03T17:39:02.237833,O00108,Completed,2026-06-03T17:47:15.484Z,UPI,orders_S004_20260603.json,ST008,S004,S004_O00108,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0380,2026-06-03T17:39:02.237833,O00109,Completed,2026-06-03T21:09:24.484Z,UPI,orders_S004_20260603.json,ST003,S004,S004_O00109,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0058,2026-06-03T17:39:02.237833,O00112,Completed,2026-06-03T21:02:44.484Z,Cash,orders_S004_20260603.json,ST012,S004,S004_O00112,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0395,2026-06-03T17:39:02.237833,O00113,Completed,2026-06-03T18:34:15.484Z,UPI,orders_S004_20260603.json,ST011,S004,S004_O00113,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0092,2026-06-03T17:39:02.237833,O00114,Completed,2026-06-03T20:41:02.484Z,UPI,orders_S004_20260603.json,ST001,S004,S004_O00114,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0339,2026-06-03T17:39:02.237833,O00116,Completed,2026-06-03T19:08:48.484Z,UPI,orders_S004_20260603.json,ST008,S004,S004_O00116,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0350,2026-06-03T17:39:02.237833,O00117,Completed,2026-06-03T21:02:33.484Z,Card,orders_S004_20260603.json,ST014,S004,S004_O00117,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0076,2026-06-03T17:39:02.237833,O00120,Completed,2026-06-03T18:02:35.484Z,UPI,orders_S004_20260603.json,ST006,S004,S004_O00120,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0119,2026-06-03T17:39:02.237833,O00122,Completed,2026-06-03T18:05:22.484Z,Cash,orders_S004_20260603.json,ST012,S004,S004_O00122,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0174,2026-06-03T17:39:02.237833,O00123,Completed,2026-06-03T19:16:14.484Z,UPI,orders_S004_20260603.json,ST010,S004,S004_O00123,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0133,2026-06-03T17:39:02.237833,O00124,Completed,2026-06-03T19:14:12.484Z,Crypto,orders_S004_20260603.json,ST005,S004,S004_O00124,INVALID_PAYMENT_MODE: Crypto,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0385,2026-06-03T17:39:02.237833,O00125,Completed,2027-06-03T19:52:21.484Z,Cash,orders_S004_20260603.json,ST005,S004,S004_O00125,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0351,2026-06-03T17:39:02.237833,O00127,Completed,2026-06-03T20:29:49.484Z,Cash,orders_S004_20260603.json,ST012,S004,S004_O00127,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0274,2026-06-03T17:39:02.237833,O00129,Completed,2026-06-03T20:43:21.484Z,Cash,orders_S004_20260603.json,ST002,S004,S004_O00129,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0121,2026-06-03T17:39:02.237833,O00130,Completed,2026-06-03T19:45:19.484Z,UPI,orders_S004_20260603.json,ST011,S004,S004_O00130,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0048,2026-06-03T17:39:02.237833,O00132,Completed,2026-06-03T18:56:49.484Z,Card,orders_S004_20260603.json,ST015,S004,S004_O00132,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0317,2026-06-03T17:39:02.237833,O00133,Completed,2026-06-03T19:08:02.484Z,Card,orders_S004_20260603.json,ST005,S004,S004_O00133,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0044,2026-06-03T17:39:02.237833,O00134,Completed,2026-06-03T20:34:54.484Z,Cash,orders_S004_20260603.json,ST015,S004,S004_O00134,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0056,2026-06-03T17:39:02.237833,O00135,Completed,2026-06-03T18:36:57.484Z,Card,orders_S004_20260603.json,ST004,S004,S004_O00135,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0343,2026-06-03T17:39:02.237833,O00136,Completed,2026-06-03T18:34:16.484Z,Cash,orders_S004_20260603.json,ST009,S004,S004_O00136,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0181,2026-06-03T17:39:02.237833,O00137,Completed,2026-06-03T19:04:22.484Z,Cash,orders_S004_20260603.json,ST006,S004,S004_O00137,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0029,2026-06-03T17:39:02.237833,O00138,Completed,2026-06-03T21:01:32.484Z,Cash,orders_S004_20260603.json,ST009,S004,S004_O00138,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0349,2026-06-03T17:39:02.237833,O00141,Completed,2026-06-03T20:00:23.484Z,UPI,orders_S004_20260603.json,ST015,S004,S004_O00141,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0394,2026-06-03T17:39:02.237833,O00142,Completed,2026-06-03T20:38:40.484Z,Card,orders_S004_20260603.json,ST006,S004,S004_O00142,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0282,2026-06-03T17:39:02.237833,O00143,Completed,2026-06-03T19:16:07.484Z,Cash,orders_S004_20260603.json,ST006,S004,S004_O00143,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0120,2026-06-03T17:39:02.237833,O00144,Completed,2026-06-03T19:25:35.484Z,UPI,orders_S004_20260603.json,ST013,S004,S004_O00144,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0355,2026-06-03T17:39:02.237833,O00146,Completed,2026-06-03T20:03:04.484Z,UPI,orders_S004_20260603.json,ST011,S004,S004_O00146,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0037,2026-06-03T17:39:02.237833,O00148,Completed,2026-06-03T19:57:59.484Z,UPI,orders_S004_20260603.json,ST012,S004,S004_O00148,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0085,2026-06-03T17:39:02.237833,O00149,Completed,2026-06-03T18:41:51.484Z,Cash,orders_S004_20260603.json,ST004,S004,S004_O00149,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0175,2026-06-03T17:39:02.237833,O00153,Completed,2026-06-03T20:02:25.484Z,UPI,orders_S004_20260603.json,ST010,S004,S004_O00153,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0056,2026-06-03T17:39:02.237833,O00154,Completed,2026-06-03T18:40:30.484Z,UPI,orders_S004_20260603.json,ST014,S004,S004_O00154,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0319,2026-06-03T17:39:02.237833,O00155,Completed,2026-06-03T19:46:41.484Z,UPI,orders_S004_20260603.json,ST003,S004,S004_O00155,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0253,2026-06-03T17:39:02.237833,O00156,Completed,2026-06-03T19:32:51.484Z,Cash,orders_S004_20260603.json,ST005,S004,S004_O00156,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0056,2026-06-03T17:39:02.237833,O00157,Completed,2026-06-03T21:09:05.484Z,Cash,orders_S004_20260603.json,ST004,S004,S004_O00157,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
20260603,C0016,2026-06-03T17:39:02.237833,O00159,Completed,2026-06-03T19:01:49.484Z,UPI,orders_S004_20260603.json,ST014,S004,S004_O00159,FUTURE_TIMESTAMP,2026-06-03T17:42:56.835Z,,,,,,,,,,,,
